SPCB,COSM,OPXS,PED,GMGI,ABVC,OGEN,CPSS,IESC,BVFL,TOMZ,POAI,BYRN,WKHS,ARMP,VIVK,BTCS,MIGI,COCP,BKYI,BTTR,QUBT,TGTX,AYTU,HROW,LINK,FPAY,INTZ,BHRB,WFCF,CODA,TROO,APDN,GTIM,WSBF,MULN,AIRI,QRHC,ACAD,IOR,ASTH,RCAT,SNFCA,CDMO,RIME,MLSS,MCVT,AXDX,SLS,HOV,NCPL,PHIO,RCON,SLNH,NTRP,BLFS,VUZI,PHM,IBCP,NEPH
0,0,-0.041666762,0,0.050000024,0,-0.066666667,0.024999976,0.010600697,0,0,0,0,-0.166666667,-0.058823529,0,0,0,0,0.142857197,0,0,-0.007692337,0,0,0,0,0,0,0.021052658,0,0,0,-0.04347822,-0.092105499,-0.166666667,0,-0.047619076,0.014705868,0.093749975,0,0,0.061946746,-0.044444534,0,0,0,-0.003460221,-0.067164179,-0.023148148,0.333333333,-0.058823529,-0.051162778,-0.117647059,-0.146341444,-0.124999987,0,-0.06347422,-0.021671907,0.005128214
0,0,-0.347826091,-0.111111132,0.333333303,0,-0.017857143,-0.043902398,0.041958087,0,0,0,0,0,0,0,0,0,0,-0.125000041,0,0,0.007751968,0,0,0,0,0,0,-0.020618582,-0.001666659,0,0,-0.040909159,0.089855421,0,0,-0.033333302,-0.02173911,0,0,0,0,0.023255863,0,0.551724141,0,-0.013888876,-0.04,0.018957346,0,0,0.004901969,0.1,-0.04285717,0,0,0.020213733,-0.0189874,0.010204099
0,1,-0.333333357,0.249999982,-0.249999983,0,0.163636364,-0.061224491,-0.057047005,0,0,0,0,0,0.25,0,0,0,0,0.142857197,0,0.549999952,0,0,0,0,0,0,0,0,0,0,-0.166666667,-0.11374403,-0.007978653,0.6,0,0.068965449,0.022222201,-0.047619004,0,0.25,-0.054166582,0.136363608,0,-0.355555557,0,-0.021126774,0,0.03255814,0,0.025,-0.048780568,0.03030303,0,0,0,-0.019813233,-0.016128785,0.060606057
0,0,0.500000053,0,0.190476186,0,-0.178125,0.07065217,0,0,0,0,0,0,-0.05,0,0.250000033,0,0,-0.125000041,0,0,0,2.499999893,0,0,0,-0.416666667,0,0,0,0,0.2,0.085561479,0.008042824,-0.125,0,0.048387129,0.00724637,0.075000048,0,0,0.04845817,0.020000042,0,0.206896566,0,0.003597136,0.016666667,0.040540541,0,-0.024390244,0.020512856,0,0,0,0,0.052318371,-0.022950902,0.085714332
0,-0.599999994,0,0,-0.159999997,0,0.140684411,0.015228412,0.074733111,0,0,0.18,0,0,-0.105263158,0,0,0,0,0,0,-0.35483869,0,0,0,0,0,0.714285714,0,-0.073684241,0.302170324,0,0,0.349753718,-0.03989366,0,0,-0.076923077,0.071942464,0,-0.1666667,0,0.008403252,0,0,-0.285714274,0,0.071684589,-0.016393443,0.077922078,0,0,0,-0.147058824,0,0.571428502,-0.25,0.019209552,-0.053691304,-0.013157917
0,2.124999953,0,0,-0.047619069,0,-0.066666667,-0.029999971,0.026490041,0,0,-0.016949153,0,0,0.117647059,0,0,0,0,0,0,0.75,0,0,-0.016666651,0.07317073,0,0,0,0.034090953,0.125641023,0,0,-0.10218977,0.030471024,-0.285714286,0.29969428,0.083333333,0.026845612,0,0,-0.2,-0.012499838,-0.039215678,0,0,0,-0.073578558,0.075,0.0562249,0,-0.0875,0.005025134,0,0,0,0.333333333,0.034367806,-0.02127666,-0.057777782
-0.333333333,0,0,0,0.300000047,0,-0.096428571,0.020618536,-0.032258035,0,0,-0.120689655,0,0,0,0,0.200000021,0,0,0,0,0,0,0,0.016949136,0,0,0,0,0.02197805,0.013667463,0,-0.166666667,-0.020325184,0.013440607,0.2,0.058823422,0,0,-0.079069799,0,0.25,0.008438708,0,0,0.279999971,0,0,0.224806202,-0.011406844,0,0.123287671,0.039999962,0,0.01492543,-0.272727252,0,0.030010528,-0.090579583,-0.014150967
0.5,-0.2,0,0,-0.230769259,0,0.035573123,-0.035353562,-0.019999981,0,0,-0.098039216,-0.032258035,0,-0.157894737,8.272726731,1,0,0,0,0,0,0,0,0,0,1.549999952,0,-0.004484247,0,-0.101123629,0,0,0.033194988,-0.002652332,0,0,0.015384601,0.045751669,0,0,0,-0.016736184,-0.040816409,0,0.406249994,0,-0.061371867,0.018987342,0.019230769,0,0,0.024038503,0.310344828,0,0.124999987,0,-0.008324962,0.007967957,0.038277578
0,0,0,0,0,0,0.106870229,0.005235597,0.044217644,0,0,0.086956522,0,-0.266666667,0,0,0,-0.006711389,0,0,0,0,0,0,0,-0.045454815,0,0,0,0,0.037499943,0,0,-0.060241002,0.007978653,0,0.055555718,-0.015151501,-0.08749999,-0.015151501,0,0,0.008510526,0.021276641,0,-0.199999947,0,0.038461538,-0.055900621,-0.060377358,0,-0.048780488,-0.05164318,0,0,0.222222201,0,-0.040923253,-0.011857802,-0.055299533
0,0,-0.066666615,0,0.250000024,0,-0.068965517,0.057291675,-0.058631867,0,0,0.08,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585587,0,0.024096487,0,0,0.012820501,-0.015830996,-0.5,0.094736746,0,0.027397233,-0.010256461,0,-0.2,-0.0295354,-0.020833376,0,0.249999917,0,-0.055555556,0.026315789,0.076305221,0,0.08974359,0.009901007,0,0,-0.272727252,0,0.027352406,0.019999928,0.048780465
0,0.950000048,0,0,0.040000018,0,0.018518519,-0.049261096,-0.010380695,0,0.59999994,-0.074074074,0,0.363636364,0,0,0,0,0,0,0,-0.400000027,0,0,0,-0.047619258,0,0,0,-0.032258104,0.070588225,0,0,-0.033755244,0.016085647,0,0.201922939,-0.015384601,0.00666666,-0.031088054,0,0.25,-0.008696258,0.042553281,0,0,0,0.08627454,0.083333333,-0.014925373,0,-0.058823529,-0.053921554,-0.236842105,0.014705868,0,0.25,-0.017039332,0.043137491,-0.018604682
0,0,0.285714426,0,-0.230769259,0,-0.134545455,-0.010362685,0.0034965,0,-0.124999977,0,0,0.533333333,0,0,0,0,0,0,0,0.428571493,0,0,0,0.050000232,0,0,0.000895619,-0.02222225,-0.098901132,0,0.2,-0.061135314,0.002638532,0,0.003200044,0,0.026490041,0,0.200000048,-0.2,0.035087913,0.020408112,0,0,0,-0.007220244,0.065088757,0.015151515,0,0.0625,0,0,0,0,-0.2,0.053087866,-0.007518637,-0.028435967
0,0,0,0,0,0,-0.092436975,0,0,0,0,0.18,0,-0.02173913,-0.157894737,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,-0.024390241,0,-0.166666667,-0.023255902,0,1.333333333,0,0.062500014,0.045161326,-0.010695177,0,0,0,0.020000042,0,0,0,-0.040000014,-0.044444444,0.052238806,0,0,-0.005181356,0,0.072463767,0.37499996,0.25,0.016461166,-0.041666879,0.048780465
0,0,0,0,0.250000024,0,0,-0.015706792,-0.024390222,0,0,0.06779661,-0.199999968,-0.288888889,0,0.016470595,-0.249999978,0,0,0,0,0,-0.074074074,0,0,0,0,0,0.001342035,0.022727302,-0.024999997,0,0,-0.009523801,-0.021052512,-0.5,0,0.014705868,0.098765411,0,0,0,0.025424099,0.019607883,0.285714367,-0.111111074,0,0,-0.034883721,-0.003546099,0,0.294117647,-0.057291651,0,0.054054066,-0.272727252,-0.2,0.010120512,-0.011857802,-0.004651171
0,-0.4871795,0,0,-0.200000015,0,0.134259259,0.021276576,-0.021428551,0,-0.285714278,0.031746032,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,-0.095237836,0,0,-0.000223468,0.02222225,0.025641023,0,0,-0.062499943,0.021505252,2.428571429,0,0.072463767,-0.011235945,-0.037837866,0,0,0.008264351,0.038461442,0.666666637,-0.075000002,0,0.018939394,-0.006024096,0.03202847,-0.25,0.181818182,0.016574496,0.206896552,0.025641001,0.124999987,0,0.072144777,-0.01199963,-0.065420572
0,0,-0.111111241,0,0.149999976,0,-0.085714286,-0.010416657,0.025547421,0,0.199999955,0,0,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054347828,0.249999973,0,0,0.061538401,0,-0.666666667,0,0,0.028409064,-0.011235945,0,0,-0.057376886,0.074074062,0,0,0,0.059479569,-0.012121212,-0.024137931,0,0.153846154,-0.016304261,-0.171428571,0,-0.111111101,0,0.019626225,0.00809711,-0.025000042
0,0,0,0,0,0,0,0,0.010676147,0,0,0.076923077,0,0,0,0,0,0,0,0,0,-0.300000032,0,0,0,-0.052631797,0,0,0,0.257731906,0.070000037,0,0,-0.028985481,0,1.5,0,0.027027001,0.02762435,0,0,0,0.017390988,0.137931091,0,0.378378335,0,0.052631579,-0.030674847,0.010600707,0,0.326666667,0.005524754,0,-0.012499988,-0.124999987,0,-0.005499642,0.01606403,-0.030769176
0,0,0,0,-0.130434765,0,0.008928571,0,-0.010563371,0,0,0,0,0.033333333,-0.157894737,0.225694493,0,-0.003378419,0,0,0,0,0,0,0,0,0,-0.316666683,0.0006703,-0.032786927,-0.018691587,0,0,0.024875598,0.013157844,0,0,-0.026315765,0.005376339,0.079545447,0,0,0.004273448,0.121212096,-0.133333312,0.058823591,0,0.1,-0.012658228,0.020979021,0,0.130653266,0.027472575,0,0,0.428571376,0,0.025806594,0.039525776,0.047619016
0,0,0,0,0,0,0.084070796,0.021052675,0.032028525,0,0.166666698,-0.1,0,0,0.25,0,0,0,0,0.142857197,0,0.428571493,0,0,0,0,0,-0.243902445,-0.009825731,-0.067796496,-0.047619082,0,0,0.004854364,-0.038960989,0,0,-0.054054066,-0.021390354,0.010526306,0,0,0.021276314,-0.081081005,0,-0.092592611,0,-0.090909091,-0.032051282,0.006849315,0.333333333,-0.177777778,0.005347603,0,0.075949354,-0.199999983,0,-0.00269537,0,-0.055555544
0,0,0,-0.199999989,0.050000024,0,0.020408163,-0.041237134,-0.031034534,0,-0.142857166,0.031746032,0.124999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193603,0,-0.090909146,0.000999996,0,0,0.038647423,0.016216275,0,0,0.028571401,0.027322378,0,0.083333251,0,0,0.058823447,-0.076923124,-0.367346946,0,0.020000013,0.139072848,-0.003401361,-0.25,-0.897297297,-0.021276632,0.310344828,0,0.249999973,-0.25,-0.000900885,0.057034337,-0.021390411
0,0,-0.187500049,0,0,0,-0.004,0.010752678,0,0,-0.166666636,0.076923077,0,-0.032258065,-0.2,0,0,0,0,0,0,-0.300000032,0,0,0.133333365,0.055555798,0,0.090909091,-0.00225495,0,-0.000998997,0,-0.2,-0.004651158,0.010638237,0,0,-0.166666645,-0.021276576,0.088541646,0.076923098,0,-0.020833064,0,-0.249999967,0.612903213,0,0.016339869,-0.011627907,-0.078498294,2.333333333,-0.052631579,-0.010869584,-0.236842105,0.082352919,0.099999991,-0.333333333,-0.027051402,0.028776887,0.010928981
0,0,0,0,-0.047619069,0,-0.036144578,0.015957432,0,0,0,0,0.037037001,0,0,0,0,0,0,0,0,0,0,0,-0.117647084,0,0,0,0,0,0.077000006,0,0.25,0.028037355,-0.007894863,0,0,0.050000032,-0.048913061,0,0.142857179,0,0,0.055555608,0.333333274,-0.300000012,0,0.012861724,-0.041176471,-0.037037037,-0.5,-0.111111111,0.005494515,0,0,-0.090909084,0.5,-0.023169689,0.010489695,0
0,0,-0.07692294,0,-0.099999953,0,-0.0625,0.010471194,0,0,0,0,-0.107142842,0,0,0,0,0,0,0.124999986,0,0,0,0,0,-0.105263688,0,0,0.008137353,0.03999999,-0.001857002,0,-0.2,-0.05454551,-0.031829766,0,0,0,0.011428561,0,0.187499967,0,0.012765789,0.23684199,0,0,0,-0.015873016,-0.030674847,-0.007692308,1,0,0,0,0,0.099999991,0,0.028463108,0.013840937,-0.016216244
0,0.950000048,0,0.375000009,0.499999895,0,0.333333333,-0.010362685,0,0,0,0.042857143,0,0,0,0,0,0,0,-0.1111111,0,0,0,-0.642857147,0.133333365,0,0,0,0,-0.009615397,-0.088372104,0,0,-0.033653815,0.041095515,-0.35,0,0.015873,-0.08474575,-0.043062162,0,0,0,0.031914961,0,-0.057142804,0,0.077419404,0.018987342,0.069767442,0,0.0625,0,0.103448276,-0.239130419,0.090909084,0,0.014760183,0.030716558,0.027472575
0,0,-0.083333436,0,-0.07407404,0,-0.183333333,0.015706854,0.078291827,0,0,0.02739726,0,0,0,0,0,0,0,-0.125000041,0,0,0,0,0,0,0,0,0,0.00970875,0.020408161,0,0,0.009950239,-0.015789139,0,0,-0.015624985,-0.030864168,0,2.315789616,0,0.046218506,0.092783509,0,0,0,-0.07185633,0.055900621,0.007246377,0,0,0.00546449,0,0.285714286,0,0,-0.006363719,0.026489788,-0.048128311
0,0,0,0.181818219,0,0,-0.020408163,0.005154634,0.023102288,-0.271428638,0.199999955,0.013333333,0,0.033333333,0,0,0,0,0,0.285714331,0,0,0,0,-0.117647084,0,0,0,0,0,0.175000006,0,0,0.004926104,0.016042435,0,0,0.015873,0.025477682,0,-0.20634923,0,0.020080727,0.264150972,0,0.060606,0,-0.019354851,0.005882353,-0.007194245,0,-0.058823529,0.021739168,-0.09375,-0.055555556,0.416666779,0,0.02195782,-0.009677309,0.061797737
-0.2,0,0,-0.07692309,-0.200000015,0,0,0.0153846,-0.00967741,0,0,0,0,0,0,0,0,0,0,-0.222222249,0,0,-0.04,0,0.083333333,0.000588508,0,0,0,-0.03846153,-0.021276576,0,0,0.004901956,0,0,0,0,-0.018633522,0,0,0,0.098425036,-0.007462702,0,0,0,0.006578973,0.16374269,-0.032608696,0,8.0625,-0.047872309,0,-0.176470588,-0.117647141,0.333333333,-0.033124531,-0.022801198,-0.021164057
0,0,0,0.083333349,0,0,0.041666667,-0.010101,-0.078175901,0,0.166666698,-0.078947368,0.4,-0.161290323,0,-0.905571292,0,0,0,0.142857197,0,0,0.041666667,0,0,0,0,0,0.001120838,0,0.034782605,0,0,-0.004878044,-0.010526256,0,0,-0.015624985,0.006329108,-0.144999981,-0.1,-0.25,-0.014336727,-0.037593994,0,0,0,0.045751621,-0.070351759,-0.026217228,0,-0.068965517,0,0,0.371428626,-0.066666606,0,-0.030555219,0,-0.016216244
0.666666667,0,0,0.153846181,0,0,0,0.010204072,0.095406356,0,0,0.071428571,0,0.192307692,0,9.62499971,0,0,0,0,0,0,0,0,-0.030769201,0.005291043,0,0,0,-0.019999965,-0.042016838,0,0,-0.024509781,0.005319069,0,0,-0.015873076,-0.018867981,0.040935633,-0.111111111,0,-0.014545863,0.007812445,0.333333422,0,0,0.003124952,0.021621622,0.023076923,0,-0.074074074,-0.016759804,0,0,-0.071428563,0,0.037248926,-0.016666602,-0.010988914
0,0,0,0,-0.099999953,0,0,0.0050505,-0.00967741,0.274509867,0,-0.186666667,0,0,0,0,0,-0.006779641,-0.847499996,0,0,0,0,0,0,0,0,0,0,0,-0.035087717,0,0,0.005025121,-0.076719167,0,0,0.032258112,-0.019230752,-0.039325806,-0.125,0,0.029520523,0.348837242,-0.125000075,0,0,-0.040498421,-0.052910053,-0.022556391,0,0.04,-0.142045453,0,0.031249919,0.076923067,-0.25,0.013812507,0.010169372,0
0,0,-0.090909117,0,-0.166666737,0,0.004,-0.045226147,0.003257326,0.153846097,0,0.06557377,0,0,0.25,-0.898039221,0,0,0,-0.250000028,0,0,0,0,0.079365077,-0.005848261,0,0,0,0,0,0,0,0.004999995,0.040114208,-0.230769231,0,0,0.026143844,0.076023387,0,-0.333333333,-0.032258231,-0.045977003,0,0,0,-0.025974002,0.027932961,-0.053846154,1,0.015384615,-0.052980152,0,-0.101010105,-0.214285749,0,-0.048138173,-0.046979744,-0.044444518
0,0,0,0,0.333333375,0,-0.087649402,0.021052675,-0.084415583,0,0.285714331,0.169230769,0,0,-0.05,0,0,0,0,0.166666654,0,0,0,0,0,0,0,0,-0.007838487,0,-0.045454503,0,0,0.069651794,-0.033057867,0,0,0.062500014,-0.012738917,0,0.142857143,0,-0.011110896,0.024096327,0,0,0,0.013333321,-0.016304348,-0.052845528,0,0.022727273,0.03496502,0,-0.067415669,-0.090909084,0,-0.043893274,0.010563256,0.046511708
0,0,0,0.666666616,-0.099999953,0,-0.126637555,0,-0.007092192,0,0.666666667,0.052631579,0,0,-0.105263158,0,0,0,0,0,0,-0.285714253,0,1.800000034,0,-0.058822966,0,-0.050000032,0,0,-0.038095233,0,0.25,-0.037209376,0.062678183,0,0,-0.088235348,0,-0.005434777,0,0,-0.033708038,0.02941188,-0.071428507,0,0,0.026315827,-0.005524862,0.064377682,0,-0.074074074,0.013513537,0,0.060240962,-0.099999991,0,0.183632829,-0.045296013,-0.005555565
0,0,0,0,-0.222222263,0,0.25,0.025773171,0.021428551,0,0.2,0.25,-0.142857143,0,-0.176470588,0,-0.333333353,0,0.557377006,0.142857197,0,0,0,0,-0.07352941,0,0,0,0,0.051020348,-0.039603955,0,0,-0.004830913,-0.010723898,0,0,-0.016129017,0.032258112,0,0,0,0.034883906,0.039999926,0,0.142857179,0,0.0128205,-0.016666667,0,0,0,-0.039999997,0,0.022727251,0,0,0.012647603,0.018248102,-0.078212302
0,0,0,0,0.214285748,0,0,0,0.059440588,0,0.27777775,0,-0.033333302,0,0,8.076923312,0.500000044,0,0.842105263,0.124999986,0,0,0,0,0,0,0,0,0,0.067961252,0.010309233,0,0,0.019417458,-0.046070321,0.6,0,0.114754147,0.03124997,0.005464476,0,0.5,-0.011235805,-0.005494467,0.076923002,0,0,-0.009493707,0.011299435,-0.040322581,0,0.04,0.006944456,0,0.08888891,0,0.333333333,-0.034138419,0.050179391,0.084848498
0,0,0,0,0.058823556,0,0.04,0,-0.052805309,0.04,0.043478219,-0.25,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181731,-0.132653006,0,0,-0.071428507,-0.053977455,0,0,-0.07352941,-0.024242401,-0.048913061,0,0,-0.007576286,-0.071823202,-0.21428569,-0.125000028,0,0.044728484,-0.05027933,-0.025210084,0,-0.076923077,0.082758614,0,0,0.555555598,0.25,-0.025861708,-0.023891065,-0.078212302
-0.2,0,0,-0.040000007,-0.222222263,0,0.134615385,0.005025121,0,0,0.291666705,0,0,-0.032258065,-0.105263158,0,0,0,0,-0.1111111,0,0,0,0,0.015873,0,0,0,0,-0.151785695,0.05647054,0,0,0.051282001,0.036035718,0,0,0,-0.049689467,-0.028571401,0,0,-0.015266977,0,0.090909078,0,0,-0.021406751,-0.023529412,-0.017241379,0,0,-0.063694307,0,-0.081632671,-0.285714312,-0.2,-0.023009009,-0.0804196,0.048484801
0,0,0,-0.5,0.142857143,0,0.016949153,0.004999995,0.0034844,0,-0.258064508,0.266666667,0,0,0,0,0,0,0,0.124999986,0,0,-0.295999985,0,0,0,0,0,0,-0.031578924,-0.120267305,0,0,0,0.049275662,0,0,-0.047619076,0.026143844,0,0,-0.666666667,0.011627754,-0.017857126,-0.083333322,0,0,-0.034375012,-0.072289157,-0.013157895,0,0.008333333,0,0,0,0,-0.25,0.04800698,-0.034220469,-0.017341009
0,0,1.400000337,0,-0.18749997,0,-0.033333333,0.024875598,-0.003472302,0,-0.043478283,0.263157895,-0.137931063,0.033333333,-0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658281,0,-0.2,-0.048780442,0.046961289,0,0,0.050000032,-0.038216599,0,-0.100000024,0,0.011494741,0.006060564,-0.090909078,0,0,-0.006472455,0.019480519,0.035555556,0,-0.008264463,0.020408199,0,0,0,0,-0.007778695,0.059055005,-0.017647089
0,0,-0.208333458,0,-0.230769259,0,-0.051724138,0.014563093,0,0,-0.090909072,0,-0.2,0,0,0,0,-0.010238928,0,0.1111111,0,0,0,0,0,0,0,0,0,0.086956499,0,0,0,0.0051282,0.026384927,0,0,-0.095238153,0.039735141,0,0,1,-0.003788458,0.054216925,0,0.342857162,0,0.003257279,-0.044585987,0.0472103,1.5,0,0.206666734,0,-0.011111153,0.30000006,0.333333333,0.000870971,0.022304901,0.005988034
0,0,-0.315789468,0,0.099999953,0,0,-0.014354054,0.073170748,0,-0.249999981,-0.041666667,0,0,0,0,0,0,0,-0.099999991,0,0,0,0,0,0,0,0,0,0.010000013,-0.037500049,0,0.25,0,0.015424704,0,-0.043062238,0.017543927,-0.031847178,0.058823472,0,0,-0.053231813,0.022857086,0,0.106382941,0,-0.009740235,0.033333333,-0.028688525,0,-0.041666667,0.077347959,0,0,0.076923067,0,0.019147313,-0.010909177,-0.005952391
0,0,0.076923183,0,0,0,0,-0.009708729,-0.068181832,0,0,0,0,-0.032258065,0,0,-0.111111177,0,0,0,0,0,-0.204545472,0,0,0,0,0,-0.000902897,0,0.006493589,0,-0.2,0.040816287,0.086075676,-0.375,0,0.137930981,-0.013157882,-0.055555504,0,0,0,0.061452591,0,0.076923121,0,0.003278701,-0.032258065,0.021097046,0,-0.043478261,-0.025640962,0,0.011235998,-0.285714312,0,0.032451059,-0.022058784,0
0,0,0.357142712,2.720238123,0,0,-0.018181818,-0.014705869,0,0,0,-0.304347826,0,0,0,0,0,0,0,0.1111111,0,0,0.071428571,0,0,0,0,-0.561403494,-0.004518759,0.069306958,0.095483781,0,0.25,-0.044117606,0.067599227,0,0,-0.015151501,0.00666666,0.023529389,0,0,0.064257451,0.263157755,0,0.160714238,0,-0.035947724,-0.006666667,0.066115702,-0.62,-0.018181818,-0.0157895,0.206896552,-0.111111111,0.400000051,0,0.047973212,-0.007518637,0
0,0,0.052631596,0,-0.272727241,0,-0.018518519,0.049751197,0.041811892,0,0,0,0,0,-0.066666667,0,0,0,0,0,0,0,-0.2,0,0,0,0,1.239999962,0.016795425,0.111111136,-0.10482916,0,0.2,0.025641001,0.008733574,0,0,-0.076923077,0.052980161,0.011494242,-0.44444443,0,-0.045282967,-0.045833242,-0.300000032,-0.138461503,0,0,0,-0.011627907,0,0.111111111,0.026738013,-0.285714286,0,-0.071428563,0,-0.014996131,0.109848672,-0.017964039
0,0,0,0,0,0,0,0.042654103,-0.010033435,0,0,0,0.399999976,0,0,0,0,0,0,0,0,0,0,0,0.015624985,-0.125000573,0,0,0.486485879,0.041666616,0.250000028,0,0,-0.055000007,0.036796587,0,0,-0.166666667,0.0754717,-0.005681813,0.5,0,-0.003953174,0.248908285,0.57142862,0,0,-0.020338996,0.040268456,-0.011764706,0,0,0,0,0,0,0,-0.0032049,-0.027303961,0.030487791
0,0,-0.099999821,0,0,-0.833333348,0,0.01363635,-0.030405457,0,0,0.375,0,-0.066666667,-0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009091172,0,-0.15789476,0,0,-0.021164001,-0.029227504,0,0.016666768,0.160000038,-0.005847948,0.137142863,0,0,0.031746209,-0.11888117,0,0,0,-0.031141856,-0.019354839,0.003968254,0,-0.058333333,0.015624915,0,0,-0.230769266,0.25,0.020900385,0.014035197,-0.00591717
0,0,-0.055555679,0,0.125000059,0,0,0.053811607,0.132404226,0,0,-0.272727273,0,-0.285714286,0.153846154,0,0,0,0,-0.300000018,0,0,0,0,0,0.178571901,0,0,0,-0.039999954,-0.062500047,0,0,-0.054054066,0.02150521,0,-0.098360544,0.034482725,-0.0411765,-0.035175906,0,0.5,0.342307836,0.047619075,-0.272727233,0,-0.098360644,0,0.019736842,-0.011857708,0,0,0.010256428,0,0,0.199999983,-0.2,0.006299101,0.01730107,-0.077380958
0,0,0,0,0.111111053,0,0,0.148936237,-0.030769201,0,0.0666666,0.375,0,0,-0.133333333,0,0,0,0,0.142857197,0,0,0,0,0,0,0,0,0,0.083333233,0.06666672,0,0.166666667,0.017142841,0,0,0.018181643,-0.166666667,0.01840489,0.098958303,0,0,0.022922758,0.075757526,0,0,0.181818233,0.039285728,0.109677419,0.056,0,-0.026548673,-0.005076151,0,0,0.166666726,0,0.064162888,-0.01020406,0.058064547
0,0,-0.058823544,0,0,0,-0.003773585,0.088888891,0.0095238,0,0,-0.272727273,0,1.35,0,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,-0.007657728,0,-0.162499983,0,0.571428571,0.005617972,0,0,0,0.060000038,0.018072344,0.042654103,0,0,0.016806499,0.021126741,-0.125000075,0,0,0.013745691,-0.023255814,0.011363636,0,0.072727273,-0.056122438,0,0,-0.285714312,0,-0.0161765,-0.006872905,-0.030487791
0,0,-0.249999934,0,-0.099999953,0,-0.041666667,-0.034013653,-0.009433953,-0.025640943,0.437500058,0.075,0,0.063829787,0,0,0,0,0,0,0,0,0,0,0,-0.030302784,0,0,0,0,0.194029826,0,0.363636364,-0.027932935,-0.010526432,0.5,0,-0.056603808,0.02958577,0,0.833333333,0,-0.035812662,-0.020689637,0.14285724,0,0,0,-0.011904762,-0.018726592,0,0.016949153,-0.086486463,0,0,0,0,-0.027653207,0.003460133,-0.088050328
0,0,-0.166666784,-0.55,0,0,0,-0.024647865,0.015873,0,0.086956502,0,0,-0.2,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001361968,0,0.059999951,0,-0.133333333,0.051724157,-0.023403946,0,0,-0.180000019,0.017241363,0,0,0,0.020000213,-0.017605575,0.499999901,0,0,-0.020338996,0.018072289,-0.041984733,0,0.083333333,0.01183434,0,0,0,0,-0.016910101,-0.020689614,0.062068924
0,0,0,0,0,1,0.177865613,0.003610105,-0.078124999,0,-0.319999993,0,-0.107142842,0,-0.052631579,0.078644053,0,0,0,-0.125000041,0,0,0,0,0,0,0,0,0,-0.11538458,-0.05660373,0,0.076923077,-0.021857967,-0.00871487,-0.2,0,0.195122002,0,-0.036363709,0,0,0.044817745,-0.168458834,0,0.071428609,0,0.003460221,-0.01183432,0.039840637,0,0,0.064327407,0,0,0,0,0.039093276,-0.031690282,-0.025974002
0,0,0,0.333333333,-0.111111158,0,0.006711409,-0.010791357,-0.027118699,0,0.176470593,0,0,0,-0.277777778,0,0,0,0,0.142857197,0,0,-0.016666651,0,0,0,0,-0.392857115,0,0.008695663,0,0,0,-0.005586587,-0.002197647,0,0,-0.142857198,0.011299424,-0.009433954,0,0,-0.008042839,0.064655269,0,-0.25000005,0,0,-0.035928144,0.019157088,0,-0.061538462,0.038461606,0,0.200000048,0,0,0.002257296,0.003636286,-0.039999997
0,0,-0.099999821,0,0.125000059,0,-0.05,-0.036363602,0.045296209,0,0.150000004,0,0,0,0.384615385,0,0,0,0,0.124999986,0,0,-0.067796625,0,0.0625,0,0,0.558823542,0,0,0,0,-0.071428571,-0.016853917,0.01321607,0.083333333,0,-0.047619004,0.005586587,-0.080952364,0,0,-0.002702617,-0.109311778,0,0,0,-0.024137957,0.00621118,0,0,0.024590164,-0.05291003,0,0,0,0,0.01426401,0,-0.04861112
0,0,0.333333255,0,0,0,0.052631579,-0.033962321,0,0,0,-0.186046512,0,0.25,0,0,0,0,0,-0.33333335,0,0,0.018181801,0,0.470588235,0,0,0,0.018182172,0.0775862,0,0,-0.076923077,0,-0.004348002,-0.461538462,0,0.125,0.00555555,0,-0.14545458,0,-0.010839964,-0.150000021,-0.249999967,0,-0.153846191,0.021201427,0.012345679,-0.015037594,0,0.04,-0.027933007,0,-0.1666667,0,0,-0.019985004,0.00724654,-0.036496335
0,0,-0.249999956,-0.166666667,0,0,-0.1,0.031250064,-0.00333333,0,0,0,0,-0.04,-0.333333333,0,0,0,0,0.166666654,0,0,-0.07857144,0,-0.24,0.043749387,-0.411764695,0,0,-0.02400003,0,0,-0.083333333,0.00571428,0.063318755,0,0,-0.066666709,-0.005524857,0,0,0,0.041095693,0.267379751,0,0,0,-0.013840817,-0.006097561,0.019083969,0,0,0.091954058,0,0,0,0.25,0.003021094,-0.028777097,-0.083333313
